symbol,date,year,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
GNTX,2013-12-31,2013,1171864171.0,0.0657578317673,741131269.0,430732902.0,76495051.0,49496038.0,125991089.0,304741813.0,0.0,328064043.0,105134094.0,0.0,0.0,222929949.0,0.0,222929949.0,1.55,1.55,143460018.0,144274171.0,0.548679950481,0.367562139589,0.313684791375,0.260048750138,0.190235314396,0.223539877302,367595968.0,304741813.0,222929949.0,0.279950570312,0.190235314396,309591724.0,0.0,309591724.0,143046590.0,120074164.0,601186242.0,357021225.0,673540845.0,107005522.0,0.0,1162902192.0,1764088434.0,56510321.0,7500000.0,119980414.0,265625000.0,273125000.0,0.0,13316102.0,0.0,316504337.0,436484751.0,481373700,818027861.0,1327603683.0,107005522.0,-36466724.0,0.0,0.0,62854155.0,17427233.0,317338830.0,55380457.0,-698150900.0,98142408.0,-633256619.0,-1875000.0,38377571.0,-79160345.0,235830849.0,0.0,-80086940.0,261958373.0,0.0
GNTX,2012-12-31,2012,1099559521.0,0.0740381732982,726740962.0,372818559.0,85003602.0,48359725.0,138363327.0,234455232.0,0.0,249625600.0,81038760.0,0.0,0.0,168586840.0,0.0,168586840.0,1.18,1.17,143097530.0,143968031.0,0.509750161131,0.339061735067,0.258862798752,0.213226503452,0.153322159265,0.127661670259,284635055.0,234455232.0,168586840.0,0.227023271803,0.153322159265,389678664.0,60802856.0,450481520.0,109579693.0,159930266.0,744663040.0,349938172.0,29256089.0,141834034.0,0.0,521028295.0,1265691335.0,43200002.0,0.0,87957442.0,0.0,0.0,0.0,1582570.0,0.0,56773337.0,144730779.0,421224943,676039254.0,1120960556.0,202636890.0,-389678664.0,0.0,0.0,50179823.0,16433837.0,257846054.0,117474449.0,-0.0,41935275.0,-132074244.0,-0.0,-21507844.0,-73387727.0,-94079920.0,0.0,31691890.0,140371605.0,0.0
GNTX,2011-12-31,2011,1023762049.0,0.254205482496,662181714.0,361580335.0,81634158.0,48578252.0,130212410.0,231367925.0,0.0,244431811.0,79763583.0,0.0,0.0,164668228.0,0.0,164668228.0,1.16,1.14,142492699.0,144276808.0,0.465576830616,0.353187867584,0.267642866101,0.225997755265,0.160846192883,0.0209921192341,274002609.0,231367925.0,164668228.0,0.238758421685,0.160846192883,357986774.0,60808237.0,418795011.0,110389715.0,188753312.0,752292984.0,282541588.0,13024265.0,128168165.0,0.0,423734018.0,1176027002.0,65470573.0,0.0,100694500.0,0.0,0.0,0.0,0.0,0.0,48213981.0,148908481.0,397359848,610702253.0,1027118521.0,188976402.0,-357986774.0,0.0,0.0,42634684.0,14197557.0,141668665.0,120177730.0,-0.0,104375000.0,-103526990.0,-0.0,-324682010.0,-67171939.0,-28504674.0,0.0,9637001.0,21490935.0,0.0
GNTX,2010-12-31,2010,816263414.0,0.499043060611,520573101.0,295690313.0,64100411.0,40617833.0,104718244.0,190972069.0,0.0,203440014.0,65706045.0,0.0,0.0,137733969.0,0.0,137733969.0,0.99,0.98,0.0,0.0,0.0,0.362248641711,0.281272857588,0.233958873722,0.168737158419,0.156975902389,229592743.0,190972069.0,137733969.0,0.249233287332,0.168737158419,348349773.0,86447596.0,434797369.0,95647612.0,100728730.0,655269274.0,205107756.0,13222442.0,129091167.0,0.0,347421365.0,1002690639.0,40295464.0,0.0,72088629.0,0.0,0.0,0.0,0.0,0.0,37071184.0,109159813.0,356938648.94,514842177.0,893530826.0,215538763.0,-348349773.0,0.0,0.0,38620674.0,10652196.0,128133686.0,0.0,-0.0,36000000.0,-124586493.0,-0.0,0.0,-61394232.0,8694134.0,0.0,12241327.0,128133686.0,0.0
GNTX,2009-12-31,2009,544522993.0,-0.1271,366968216.0,177554777.0,47128086.0,35807622.0,82935708.0,94619069.0,0.0,96352303.0,31715218.0,0.0,0.0,64637085.0,0.0,64637085.0,0.235,0.235,275671742.0,275671742.0,0.22,0.3261,0.247,0.1769,0.119,0.1645,134716795.0,96352303.0,64637085.0,0.1769,0.1187,336108446.0,17123647.0,353232093.0,71159512.0,53608996.0,505413495.0,197530249.0,10504497.0,109155248.0,0.0,317189994.0,822603489.0,27456747.0,0.0,58637778.0,0.0,0.0,0.0,31803561.0,0.0,28036968.0,86674746.0,18339342.0,438937242.0,735928743.0,126278895.0,-353232093.0,27412894.0,31181031.0,38364492.0,9052938.0,110654296.0,-21104440.0,0.0,5096254.0,-15774500.0,0.0,7487895.0,-60597710.0,-53077862.0,0.0,41801934.0,89549856.0,0.1436
RCL,2013-12-31,2013,7959894000.0,0.0353627928321,5305270000.0,2654624000.0,0.0,1044819000.0,2231075000.0,798148000.0,332422000.0,448792000.0,-24900000.0,0.0,0.0,473692000.0,0.0,473692000.0,2.16,2.14,219638000.0,220941000.0,0.650078527752,0.333499918466,0.195085386815,0.100271184516,0.0595098376938,0.0814446775296,1552859000.0,798148000.0,473692000.0,0.0,0.0595098376938,204687000.0,87845000.0,292532000.0,0.0,151244000.0,956374000.0,17517752000.0,0.0,0.0,0.0,19116573000.0,20072947000.0,372226000.0,1563378000.0,4267010000.0,6511426000.0,8074804000.0,0.0,0.0,1664679000.0,6997672000.0,11264682000.0,2745334000,6054952000.0,8808265000.0,87845000.0,7870117000.0,0.0,0.0,754711000.0,21178000.0,1412068000.0,763777000.0,-0.0,0.0,-825610000.0,-2856481000.0,-204687000.0,-143629000.0,-576626000.0,-1072000.0,9832000.0,648291000.0,0.0
RCL,2012-12-31,2012,7688024000.0,0.0200020882912,5157434000.0,2530590000.0,0.0,1011543000.0,2162731000.0,403110000.0,355785000.0,73787000.0,55500000.0,0.0,0.0,18287000.0,0.0,18287000.0,0.08,0.08,217930000.0,219457000.0,0.536355641424,0.329160002622,0.147450502236,0.052433499167,0.00237863461404,0.0117370861485,1133603000.0,403110000.0,18287000.0,0.0,0.00237863461404,194855000.0,57827000.0,252682000.0,0.0,146295000.0,888060000.0,17451034000.0,0.0,0.0,0.0,18939870000.0,19827930000.0,351587000.0,1519483000.0,4066151000.0,6970464000.0,8489947000.0,0.0,0.0,1546993000.0,7453030000.0,11519181000.0,2696183000,5744791000.0,8308749000.0,57827000.0,8295092000.0,0.0,0.0,730493000.0,24153000.0,1381734000.0,1291499000.0,-0.0,0.0,-1269448000.0,-2216701000.0,-194855000.0,-117707000.0,-179617000.0,-6125000.0,-67331000.0,90235000.0,0.0
RCL,2011-12-31,2011,7537263000.0,0.116217480212,4942607000.0,2594656000.0,0.0,960602000.0,2053253000.0,931628000.0,382416000.0,586721000.0,-20700000.0,0.0,0.0,607421000.0,0.0,607421000.0,2.8,2.77,216983000.0,219229000.0,0.0990151850348,0.344243792475,0.216796733775,0.123602957731,0.0805890679415,0.0374291039068,1634054000.0,931628000.0,607421000.0,0.0,0.0805890679415,262186000.0,84642000.0,346828000.0,0.0,144553000.0,969288000.0,16934817000.0,0.0,0.0,0.0,18835117000.0,19804405000.0,304623000.0,638891000.0,3067642000.0,7856962000.0,8495853000.0,0.0,0.0,1436003000.0,8328940000.0,11396582000.0,2658055000,5823430000.0,8407823000.0,84642000.0,8233667000.0,0.0,0.0,702426000.0,23803000.0,1455739000.0,1173626000.0,-0.0,0.0,-924565000.0,-2179046000.0,-262186000.0,-21707000.0,-676515000.0,-12402000.0,-157743000.0,282113000.0,0.0
RCL,2010-12-31,2010,6752504000.0,0.146469182621,4458076000.0,2294428000.0,0.0,848079000.0,1847280000.0,802633000.0,339393000.0,547467000.0,0.0,0.0,0.0,547467000.0,0.0,547467000.0,2.55,2.51,0.0,0.0,0.0,0.339789210047,0.214194467712,0.118864498266,0.0810761459749,-0.077626018437,1446349000.0,802633000.0,547467000.0,0.0,0.0810761459749,419929000.0,56491000.0,476420000.0,0.0,126797000.0,1015071000.0,16769181000.0,0.0,0.0,0.0,18679833000.0,19694904000.0,249047000.0,1198929000.0,3444498000.0,7951187000.0,9150116000.0,0.0,0.0,1283073000.0,8307904000.0,11752402000.0,2613426000,5301748000.0,7942502000.0,56491000.0,8730187000.0,0.0,0.0,643716000.0,0.0,1663019000.0,2187189000.0,-0.0,0.0,-2287918000.0,-1600265000.0,-419929000.0,-0.0,756960000.0,3249000.0,135310000.0,-524170000.0,0.0
RCL,2009-12-31,2009,5889826000.0,-0.0984,4071102000.0,1818724000.0,0.0,761999000.0,1330213000.0,488511000.0,309948000.0,152485000.0,0.0,0.0,0.0,152485000.0,0.0,152485000.0,0.71,0.71,213918139.0,213918139.0,0.0,0.3088,0.175,0.0785,0.026,-0.2278,1030647000.0,462433000.0,152485000.0,0.0259,0.0259,284619000.0,0.0,284619000.0,338804000.0,107877000.0,1026391000.0,15268053000.0,792373000.0,0.0,0.0,17207103000.0,18233494000.0,264554000.0,756215000.0,2749030000.0,7663555000.0,8419770000.0,0.0,0.0,1059524000.0,7984747000.0,10733777000.0,182733000.0,4754950000.0,7499717000.0,0.0,8135151000.0,295091000.0,1728261000.0,568214000.0,0.0,844881000.0,-2186621000.0,-181683000.0,110830000.0,-2274457000.0,1307534000.0,569000.0,0.0,1312206000.0,-889000.0,-118259000.0,-1341740000.0,-1.5043
W,2013-12-31,2013,915843000.0,0.523794232548,691602000.0,224241000.0,0.0,204221000.0,240260000.0,-16019000.0,0.0,-15480000.0,46000.0,0.0,0.0,-15526000.0,25388000.0,-40914000.0,-0.99,-0.99,,41332000.0,0.0,0.2448,-0.003,-0.0169,-0.045,0.0203,-2389000.0,-15480000.0,-15526000.0,-0.0169,-0.017,65289000.0,50019000.0,115308000.0,7689000.0,14963000.0,163132000.0,22088000.0,9084000.0,0.0,0.0,33173000.0,196305000.0,102153000.0,0.0,145267000.0,0.0,0.0,13397000.0,0.0,0.0,1030000.0,146297000.0,-328000.0,-190850000.0,-191178000.0,50019000.0,-115308000.0,25172000.0,43114000.0,13091000.0,0.0,34413000.0,-15779000.0,-3741000.0,-27002000.0,-46991000.0,0.0,0.0,0.0,0.0,6000.0,-12572000.0,18634000.0,0.043
W,2012-12-31,2012,601028000.0,,455879000.0,145149000.0,0.0,140601000.0,166543000.0,-21394000.0,0.0,-21005000.0,50000.0,0.0,0.0,-21055000.0,12154000.0,-33209000.0,-0.8,-0.8,,41271992.0,0.0,0.2415,-0.019,-0.0349,-0.055,-0.0184,-11670000.0,-21005000.0,-21055000.0,-0.0349,-0.035,78129000.0,23017000.0,101146000.0,15766000.0,7909000.0,140124000.0,18370000.0,4200000.0,0.0,0.0,23453000.0,163577000.0,67993000.0,0.0,98093000.0,0.0,0.0,12282000.0,0.0,0.0,477000.0,98570000.0,62000.0,-150853000.0,-150791000.0,23017000.0,-101146000.0,15303000.0,30100000.0,9335000.0,0.0,3945000.0,-14980000.0,0.0,-8000000.0,-23080000.0,0.0,700000.0,0.0,44944000.0,25000.0,25834000.0,-11035000.0,0.043
MDC,2013-12-31,2013,1629175000.0,33.7512851688,0.0,1629175000.0,0.0,213283000.0,213283000.0,314385000.0,0.0,321122000.0,-184560000.0,0.0,0.0,314385000.0,0.0,314385000.0,6.39,6.34,48453119.0,48831785.0,0.0,1.0,0.195478079396,0.192971902957,0.192971902957,-0.165451225313,318468000.0,314385000.0,314385000.0,0.197107124772,0.192971902957,199338000.0,569021000.0,768359000.0,23407000.0,1411661000.0,2203427000.0,31248000.0,0.0,569021000.0,176262000.0,392022000.0,2595449000.0,55639000.0,0.0,55639000.0,0.0,0.0,0.0,0.0,0.0,176262000.0,1382200000.0,908090000,293096000.0,1213249000.0,1138042000.0,-199338000.0,0.0,1150299000.0,4083000.0,9652000.0,-269549000.0,0.0,-0.0,-245373000.0,-30402000.0,-0.0,-199338000.0,-0.0,339194000.0,0.0,39243000.0,-269549000.0,0.0
MDC,2012-12-31,2012,46881000.0,-0.94446484586,0.0,46881000.0,0.0,167295000.0,167295000.0,62699000.0,0.0,74777000.0,1584000.0,0.0,0.0,62699000.0,0.0,62699000.0,1.29,1.28,47660629.0,48064839.0,2.01633880434,1.0,1.45178217188,1.33740747851,1.33740747851,-2.32117488961,68061000.0,62699000.0,62699000.0,1.59503850174,1.33740747851,160095000.0,519465000.0,679560000.0,28163000.0,1002521000.0,1710244000.0,33125000.0,0.0,519465000.0,0.0,235197000.0,1945441000.0,51864000.0,0.0,51864000.0,0.0,0.0,0.0,0.0,0.0,0.0,1064544000.0,896861000,-21289000.0,880897000.0,1038930000.0,-160095000.0,0.0,1012680000.0,5362000.0,16225000.0,-108819000.0,0.0,-0.0,-370451000.0,-21781000.0,-0.0,-160095000.0,-96915000.0,-52666000.0,0.0,-183266000.0,-108819000.0,0.0
MDC,2011-12-31,2011,844168000.0,25.5879685039,0.0,844168000.0,0.0,176105000.0,922619000.0,-78451000.0,0.0,-107472000.0,-9082000.0,0.0,0.0,-98390000.0,0.0,-98390000.0,-2.12,-2.12,0.0,0.0,0.0,1.0,-0.0733396669857,-0.0929329233044,-0.116552629334,-0.0951042920367,-61911000.0,-78451000.0,-98390000.0,-0.127311151335,-0.116552629334,343361000.0,519943000.0,863304000.0,15155000.0,884387000.0,1762846000.0,36288000.0,0.0,519943000.0,0.0,95879000.0,1858725000.0,26006000.0,0.0,26006000.0,0.0,0.0,0.0,0.0,0.0,0.0,990089000.0,862469000,12927000.0,868636000.0,1039886000.0,-343361000.0,0.0,964083000.0,16540000.0,15432000.0,-80284000.0,0.0,-0.0,62983000.0,404264000.0,-537724000.0,-343361000.0,-47432000.0,-552844000.0,0.0,-228864000.0,-80284000.0,0.0
MDC,2010-12-31,2010,31750000.0,-0.964655578352,0.0,31750000.0,0.0,208315000.0,208315000.0,-59175000.0,0.0,-70601000.0,-5831000.0,0.0,0.0,-64770000.0,0.0,-64770000.0,-1.4,-1.4,0.0,0.0,0.0,1.0,-1.33014173228,-1.86377952756,-2.04,-6.84188976378,-42232000.0,-59175000.0,-64770000.0,-2.22365354331,-2.04,0.0,0.0,0.0,8530000.0,65114000.0,73644000.0,0.0,0.0,0.0,2048000.0,-73644000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16943000.0,17510000.0,-209081000.0,8149000.0,-0.0,-396622000.0,-644466000.0,-0.0,-572225000.0,-47140000.0,0.0,0.0,-662027000.0,-217230000.0,0.0
MDC,2009-12-31,2009,898303000.0,-0.3839,711892000.0,186411000.0,0.0,229858000.0,267505000.0,-81094000.0,38582000.0,-107335000.0,-132014000.0,0.0,0.0,24679000.0,0.0,24679000.0,0.425,0.425,57527548.0,57527548.0,0.817,0.2075,-0.06,-0.0765,0.027,0.2165,-54296000.0,-68753000.0,24679000.0,-0.1195,0.0275,1234728000.0,,,15900000.0,523184000.0,,38421000.0,0.0,,145144000.0,,2429308000.0,36087000.0,,,,1027106000.0,0.0,0.0,0.0,,1356162000.0,0.0,270659000.0,1073146000.0,390259000.0,,,,14457000.0,15099000.0,202454000.0,-7954000.0,0.0,-217038000.0,-224992000.0,-5758000.0,3623000.0,-46925000.0,-47938000.0,0.0,-70476000.0,194500000.0,-0.3059
ALV,2013-12-31,2013,8803400000.0,0.06492312531,7098800000.0,1704600000.0,0.0,389900000.0,410300000.0,761400000.0,32900000.0,734000000.0,244100000.0,0.0,0.0,485800000.0,0.0,485800000.0,5.09,5.07,95500000.0,95900000.0,1.99165797706,0.193629733966,0.118976758979,0.086489310948,0.0551832246632,0.0513778767294,1047400000.0,761400000.0,485800000.0,0.0833768771157,0.0551832246632,1118300000.0,137500000.0,1118300000.0,1692600000.0,661800000.0,3700400000.0,1336200000.0,1687400000.0,0.0,56000000.0,3282600000.0,6983000000.0,1199900000.0,339400000.0,2428500000.0,279100000.0,618500000.0,0.0,74800000.0,0.0,554100000.0,3001700000.0,912100000,2965900000.0,3981300000.0,137500000.0,-499800000.0,0.0,19100000.0,286000000.0,8300000.0,837900000.0,385600000.0,-2000000.0,-147900000.0,-379000000.0,-277300000.0,-147900000.0,-191000000.0,-318300000.0,-1600000.0,140600000.0,452300000.0,0.0
ALV,2012-12-31,2012,8266700000.0,0.00416646421457,6620500000.0,1646200000.0,0.0,366700000.0,386900000.0,705400000.0,41700000.0,487600000.0,183000000.0,0.0,0.0,483100000.0,0.0,483100000.0,5.17,5.08,93500000.0,95100000.0,1.86750788644,0.199136293805,0.118378554925,0.0853303010875,0.0584392804868,0.0390845198205,978600000.0,705400000.0,483100000.0,0.0589836331305,0.0584392804868,977700000.0,79900000.0,977700000.0,1516600000.0,611000000.0,3289200000.0,1232800000.0,1707000000.0,0.0,27600000.0,3281100000.0,6570300000.0,1055900000.0,69800000.0,1849800000.0,562900000.0,632700000.0,0.0,53900000.0,0.0,944400000.0,2811700000.0,1023800000,2672500000.0,3758600000.0,79900000.0,-345000000.0,0.0,17500000.0,273200000.0,7700000.0,688500000.0,365400000.0,-1800000.0,0.0,-358700000.0,-9400000.0,-977700000.0,-177600000.0,-91300000.0,-500000.0,238500000.0,323100000.0,0.0
ALV,2011-12-31,2011,8232400000.0,0.148076869439,6504500000.0,1727900000.0,0.0,368700000.0,368700000.0,889200000.0,62000000.0,828300000.0,201300000.0,0.0,0.0,623400000.0,0.0,623400000.0,6.99,6.65,89200000.0,93700000.0,1.64674493063,0.209890189981,0.140602983334,0.108012244303,0.0757251834216,0.0474831154949,1157500000.0,889200000.0,623400000.0,0.100614644575,0.0757251834216,739200000.0,73600000.0,739200000.0,1466100000.0,623300000.0,3000300000.0,1121200000.0,1716200000.0,0.0,25500000.0,3117000000.0,6117300000.0,1083900000.0,302800000.0,2085900000.0,363500000.0,666300000.0,0.0,63800000.0,0.0,682400000.0,2783900000.0,898300000,2374600000.0,3333400000.0,73600000.0,-72900000.0,0.0,15600000.0,268300000.0,0.0,758200000.0,367300000.0,-23200000.0,0.0,-372700000.0,-219700000.0,-739200000.0,-154300000.0,-222900000.0,-11100000.0,151500000.0,390900000.0,0.0
ALV,2010-12-31,2010,7170600000.0,0.400316362997,5578500000.0,1592100000.0,0.0,327200000.0,327200000.0,869200000.0,54300000.0,805500000.0,210000000.0,0.0,0.0,590600000.0,0.0,590600000.0,6.77,6.39,87300000.0,92400000.0,0.624458874459,0.222031629152,0.160502607871,0.121217192425,0.082364097844,0.0959473405294,1150900000.0,869200000.0,590600000.0,0.112333695925,0.082364097844,587700000.0,0.0,587700000.0,0.0,561700000.0,2688600000.0,1025800000.0,1722000000.0,0.0,26400000.0,2975900000.0,5664500000.0,1003100000.0,87100000.0,1834500000.0,637700000.0,724800000.0,0.0,91800000.0,0.0,890800000.0,2737200000.0,878000000,1910100000.0,2927300000.0,0.0,137100000.0,0.0,11900000.0,281700000.0,0.0,924400000.0,236400000.0,-77400000.0,0.0,-297200000.0,-170800000.0,-587700000.0,-57700000.0,-528900000.0,16700000.0,115000000.0,688000000.0,0.0
ALV,2009-12-31,2009,5120700000.0,-0.2089,4272800000.0,847900000.0,322400000.0,299800000.0,779000000.0,68900000.0,68200000.0,2900000.0,-7100000.0,2600000.0,0.0,10000000.0,0.0,10000000.0,0.12,0.12,85092125.0,81500000.0,0.21,0.1656,0.075,0.0139,0.002,0.0707,385400000.0,71100000.0,12600000.0,0.0006,0.002,472700000.0,0.0,472700000.0,1053100000.0,489000000.0,2179600000.0,1041800000.0,1728700000.0,235500000.0,30000000.0,3006000000.0,5185600000.0,771700000.0,318600000.0,1693500000.0,820700000.0,1139300000.0,0.0,50200000.0,0.0,1056100000.0,2749600000.0,74300000.0,1412800000.0,2388200000.0,235500000.0,666600000.0,164800000.0,603200000.0,314300000.0,0.0,492600000.0,-130400000.0,-36300000.0,0.0,-157300000.0,-591300000.0,237700000.0,-14800000.0,-376100000.0,24900000.0,-15900000.0,362200000.0,-0.2508
BYD,2013-12-31,2013,2894438000.0,0.163627782294,240081000.0,2654357000.0,0.0,490226000.0,1730316000.0,278301000.0,344330000.0,-115994000.0,3350000.0,0.0,0.0,-80264000.0,0.0,-80264000.0,-0.83,-0.83,97243000.0,97243000.0,0.0,0.917054364267,0.205944642794,0.096150271659,-0.0277304264247,0.0457826355237,596094000.0,278301000.0,-80264000.0,-0.0400747917212,-0.0277304264247,177838000.0,300000.0,178138000.0,65569000.0,19719000.0,334680000.0,3505613000.0,1755970000.0,16800000.0,1143000.0,5407051000.0,5741731000.0,75478000.0,33559000.0,453863000.0,4352932000.0,4386491000.0,0.0,2879000.0,0.0,4595243000.0,5271744000.0,902496000,-432074000.0,469987000.0,17100000.0,4208653000.0,0.0,222638000.0,317793000.0,18891000.0,277035000.0,144520000.0,-0.0,0.0,74185000.0,-0.0,38629000.0,-0.0,-366210000.0,0.0,-14990000.0,132515000.0,0.0
BYD,2012-12-31,2012,2487426000.0,0.0647142970879,219921000.0,2267505000.0,0.0,452926000.0,1521359000.0,-854875000.0,290004000.0,-1143847000.0,-220772000.0,0.0,0.0,-908865000.0,0.0,-908865000.0,-10.37,-10.37,87652000.0,87652000.0,0.0,0.911586917561,-0.247328362733,-0.343678565714,-0.365383734029,0.00662170452508,-615211000.0,-854875000.0,-908865000.0,-0.459851669959,-0.365383734029,192828000.0,300000.0,193128000.0,62040000.0,18618000.0,355593000.0,3624988000.0,1814567000.0,17600000.0,2875000.0,5976600000.0,6332193000.0,91210000.0,61570000.0,750564000.0,4827853000.0,4889423000.0,0.0,8129000.0,0.0,5071045000.0,6028402000.0,655694000,-351810000.0,303791000.0,17900000.0,4696595000.0,0.0,206793000.0,239664000.0,12247000.0,142445000.0,125974000.0,-1324198000.0,0.0,-1435159000.0,-0.0,-192828000.0,-0.0,1306786000.0,0.0,14072000.0,16471000.0,0.0
BYD,2011-12-31,2011,2336238000.0,0.0912415765527,200165000.0,2136073000.0,0.0,394991000.0,1368404000.0,233104000.0,250731000.0,-6278000.0,1721000.0,0.0,0.0,-3854000.0,0.0,-3854000.0,-0.04,-0.04,87263000.0,87263000.0,0.0,0.914321657297,0.189916438308,0.0997775055452,-0.00164966069382,0.0711768235942,443690000.0,233104000.0,-3854000.0,-0.00268722621582,-0.00164966069382,178756000.0,0.0,178756000.0,58589000.0,17493000.0,342894000.0,3542108000.0,787594000.0,21367000.0,21570000.0,5540160000.0,5883054000.0,98015000.0,43230000.0,472020000.0,3347226000.0,3390456000.0,0.0,5630000.0,0.0,3798377000.0,4680962000.0,644174000,557055000.0,1202092000.0,21367000.0,3211700000.0,0.0,410565000.0,210586000.0,9996000.0,253510000.0,111674000.0,-278456000.0,0.0,-362787000.0,-8198000.0,0.0,-0.0,142410000.0,0.0,33133000.0,141836000.0,0.0
BYD,2010-12-31,2010,2140899000.0,0.30464184338,1189439000.0,951460000.0,0.0,418078000.0,770247000.0,181213000.0,180558000.0,18546000.0,8236000.0,1940000.0,0.0,10310000.0,0.0,10310000.0,0.12,0.12,86234141.0,86601000.0,0.0,0.4444,0.186,0.093,0.005,0.0904,398379000.0,199104000.0,12250000.0,0.0087,0.0048,165117000.0,0.0,165117000.0,48888000.0,16029000.0,280585000.0,4470215000.0,753290000.0,48168000.0,13398000.0,5376276000.0,5656861000.0,57183000.0,48177000.0,390335000.0,3413637000.0,3461814000.0,0.0,413493000.0,0.0,3905157000.0,4295492000.0,-7594000.0,560909000.0,1189205000.0,48168000.0,3296697000.0,50551000.0,284975000.0,199275000.0,11324000.0,269391000.0,-75958000.0,26066000.0,-1131000.0,-48877000.0,-43647000.0,0.0,0.0,-168093000.0,0.0,52421000.0,193433000.0,-3.6066
BYD,2009-12-31,2009,1640986000.0,-0.0786,908064000.0,732922000.0,0.0,332554000.0,648855000.0,84067000.0,146830000.0,5317000.0,1076000.0,0.0,0.0,4241000.0,0.0,4241000.0,0.05,0.05,86122786.0,86429000.0,0.0,0.4466,0.193,0.0927,0.003,0.0514,316574000.0,152147000.0,4241000.0,0.0032,0.0026,109370000.0,0.0,109370000.0,18584000.0,11392000.0,192737000.0,3159177000.0,675334000.0,394220000.0,28573000.0,4267220000.0,4459957000.0,39127000.0,47527000.0,295359000.0,2576911000.0,2624438000.0,0.0,367862000.0,0.0,3008229000.0,3303588000.0,-18126000.0,550599000.0,1156369000.0,394220000.0,2515068000.0,53391000.0,208705000.0,164427000.0,15888000.0,241963000.0,-157557000.0,-9375000.0,0.0,-165128000.0,-73379000.0,-7950000.0,0.0,-81785000.0,0.0,-4950000.0,84406000.0,-3.489
WGO,2013-08-31,2013,803165000.0,0.380770149859,718534000.0,84631000.0,3800000.0,40205000.0,44005000.0,44398000.0,0.0,1625000.0,13141000.0,0.0,0.0,31953000.0,0.0,31953000.0,1.14,1.13,28075000.0,28170000.0,0.0,0.105371872529,0.0612103366058,0.0552788032347,0.0397838551232,0.00724135140351,49162000.0,44398000.0,31953000.0,0.00202324553485,0.0397838551232,64277000.0,2400000.0,66677000.0,29145000.0,112541000.0,223850000.0,20266000.0,1228000.0,0.0,25649000.0,85295000.0,309145000.0,28142000.0,0.0,70354000.0,0.0,0.0,0.0,0.0,0.0,68062000.0,138416000.0,0.0,509443000.0,170729000.0,2400000.0,-64277000.0,0.0,0.0,4764000.0,3009000.0,10238000.0,4422000.0,-0.0,-12718000.0,4067000.0,-0.0,-12718000.0,-0.0,-12711000.0,0.0,1594000.0,5816000.0,0.0
WGO,2012-08-25,2012,581679000.0,0.17175243444,537999000.0,43680000.0,3400000.0,34104000.0,37504000.0,9526000.0,0.0,10107000.0,-34865000.0,0.0,0.0,44972000.0,0.0,44972000.0,1.54,1.54,29145000.0,29207000.0,0.0,0.0750929636449,0.0247524837582,0.0163767301209,0.0773141199871,-0.00360680031426,14398000.0,9526000.0,44972000.0,0.0,0.0773141199871,62683000.0,9700000.0,72383000.0,22726000.0,87094000.0,187068000.0,19978000.0,1869000.0,0.0,30520000.0,99004000.0,286072000.0,24920000.0,0.0,61018000.0,0.0,0.0,0.0,348000.0,0.0,80363000.0,141381000.0,0.0,477490000.0,144691000.0,9700000.0,-62683000.0,0.0,0.0,4872000.0,1918000.0,115000.0,2213000.0,-0.0,-6604000.0,-118000.0,-0.0,-6604000.0,-0.0,-6621000.0,0.0,-6624000.0,-2098000.0,0.0
